step,time_s,red_score,looming,visible,attack,mode,danger_score,forward_velocity,dragonfly_state
15220,1.5219999999998488,0.0,0.0,False,False,normal,0.0,9.884562991029979,rest
15221,1.5220999999998488,0.0,0.0,False,False,normal,0.0,9.884607688515018,rest
15222,1.5221999999998488,0.0,0.0,False,False,normal,0.0,9.884657009863677,rest
15223,1.5222999999998488,0.0,0.0,False,False,normal,0.0,9.88471160216871,rest
15224,1.5223999999998488,0.0,0.0,False,False,normal,0.0,9.884772249617477,rest
15225,1.5224999999998488,0.0,0.0,False,False,normal,0.0,9.884838020464656,rest
15226,1.5225999999998487,0.0,0.0,False,False,normal,0.0,9.884908870133241,rest
15227,1.5226999999998487,0.0,0.0,False,False,normal,0.0,9.88498528149851,rest
15228,1.5227999999998487,0.0,0.0,False,False,normal,0.0,9.885066189916015,rest
15229,1.5228999999998487,0.0,0.0,False,False,normal,0.0,9.885151602354025,rest
15230,1.5229999999998487,0.0,0.0,False,False,normal,0.0,9.885242170098383,rest
15231,1.5230999999998487,0.0,0.0,False,False,normal,0.0,9.88533876911464,rest
15232,1.5231999999998487,0.0,0.0,False,False,normal,0.0,9.88544221415238,rest
15233,1.5232999999998487,0.0,0.0,False,False,normal,0.0,9.885551281896893,rest
15234,1.5233999999998487,0.0,0.0,False,False,normal,0.0,9.885664215289442,rest
15235,1.5234999999998486,0.0,0.0,False,False,normal,0.0,9.88578069120434,rest
15236,1.5235999999998486,0.0,0.0,False,False,normal,0.0,9.885901277285084,rest
15237,1.5236999999998486,0.0,0.0,False,False,normal,0.0,9.886026931930099,rest
15238,1.5237999999998486,0.0,0.0,False,False,normal,0.0,9.886158649775528,rest
15239,1.5238999999998486,0.0,0.0,False,False,normal,0.0,9.886295190175707,rest
15240,1.5239999999998486,0.0,0.0,False,False,normal,0.0,9.886436347617275,rest
15241,1.5240999999998486,0.0,0.0,False,False,normal,0.0,9.886582556104305,rest
15242,1.5241999999998486,0.0,0.0,False,False,normal,0.0,9.88673448272141,rest
15243,1.5242999999998486,0.0,0.0,False,False,normal,0.0,9.886890668311233,rest
15244,1.5243999999998485,0.0,0.0,False,False,normal,0.0,9.887050796252925,rest
15245,1.5244999999998485,0.0,0.0,False,False,normal,0.0,9.887215269036897,rest
15246,1.5245999999998485,0.0,0.0,False,False,normal,0.0,9.887384776441994,rest
15247,1.5246999999998485,0.0,0.0,False,False,normal,0.0,9.88755999643669,rest
15248,1.5247999999998485,0.0,0.0,False,False,normal,0.0,9.887739297335914,rest
15249,1.5248999999998485,0.0,0.0,False,False,normal,0.0,9.887922302080911,rest
15250,1.5249999999998485,0.0,0.0,False,False,normal,0.0,9.8881091666319,rest
15251,1.5250999999998485,0.0,0.0,False,False,normal,0.0,9.888300292128488,rest
15252,1.5251999999998485,0.0,0.0,False,False,normal,0.0,9.888493977007736,rest
15253,1.5252999999998484,0.0,0.0,False,False,normal,0.0,9.888689731698877,rest
15254,1.5253999999998484,0.0,0.0,False,False,normal,0.0,9.888887839855013,rest
15255,1.5254999999998484,0.0,0.0,False,False,normal,0.0,9.889088920398788,rest
15256,1.5255999999998484,0.0,0.0,False,False,normal,0.0,9.889293621598785,rest
15257,1.5256999999998484,0.0,0.0,False,False,normal,0.0,9.889500272413198,rest
15258,1.5257999999998484,0.0,0.0,False,False,normal,0.0,9.889708356474978,rest
15259,1.5258999999998484,0.0,0.0,False,False,normal,0.0,9.889918089551808,rest
15260,1.5259999999998484,0.0,0.0,False,False,normal,0.0,9.890130001710398,rest
15261,1.5260999999998484,0.0,0.0,False,False,normal,0.0,9.8903446484901,rest
15262,1.5261999999998483,0.0,0.0,False,False,normal,0.0,9.890560322826827,rest
15263,1.5262999999998483,0.0,0.0,False,False,normal,0.0,9.89077647362508,rest
15264,1.5263999999998483,0.0,0.0,False,False,normal,0.0,9.890993277948425,rest
15265,1.5264999999998483,0.0,0.0,False,False,normal,0.0,9.891211229894765,rest
15266,1.5265999999998483,0.0,0.0,False,False,normal,0.0,9.891430857150866,rest
15267,1.5266999999998483,0.0,0.0,False,False,normal,0.0,9.89165047345759,rest
15268,1.5267999999998483,0.0,0.0,False,False,normal,0.0,9.891869557987853,rest
15269,1.5268999999998483,0.0,0.0,False,False,normal,0.0,9.892088313482528,rest
15270,1.5269999999998483,0.0,0.0,False,False,normal,0.0,9.89230725598228,rest
15271,1.5270999999998482,0.0,0.0,False,False,normal,0.0,9.892526933174953,rest
15272,1.5271999999998482,0.0,0.0,False,False,normal,0.0,9.892745696103205,rest
15273,1.5272999999998482,0.0,0.0,False,False,normal,0.0,9.892963065977385,rest
15274,1.5273999999998482,0.0,0.0,False,False,normal,0.0,9.893179277554777,rest
15275,1.5274999999998482,0.0,0.0,False,False,normal,0.0,9.893394868505785,rest
15276,1.5275999999998482,0.0,0.0,False,False,normal,0.0,9.89361039915641,rest
15277,1.5276999999998482,0.0,0.0,False,False,normal,0.0,9.893824253034328,rest
15278,1.5277999999998482,0.0,0.0,False,False,normal,0.0,9.894035978451255,rest
15279,1.5278999999998482,0.0,0.0,False,False,normal,0.0,9.894245819610067,rest
15280,1.5279999999998481,0.0,0.0,False,False,normal,0.0,9.8944543090363,rest
15281,1.5280999999998481,0.0,0.0,False,False,normal,0.0,9.894661991960636,rest
15282,1.5281999999998481,0.0,0.0,False,False,normal,0.0,9.894869247810615,rest
15283,1.5282999999998481,0.0,0.0,False,False,normal,0.0,9.895074382757834,rest
15284,1.528399999999848,0.0,0.0,False,False,normal,0.0,9.895276754811684,rest
15285,1.528499999999848,0.0,0.0,False,False,normal,0.0,9.895476337950871,rest
15286,1.528599999999848,0.0,0.0,False,False,normal,0.0,9.89567336655846,rest
15287,1.528699999999848,0.0,0.0,False,False,normal,0.0,9.895868101725112,rest
15288,1.528799999999848,0.0,0.0,False,False,normal,0.0,9.896058975572014,rest
15289,1.528899999999848,0.0,0.0,False,False,normal,0.0,9.896245526130425,rest
15290,1.528999999999848,0.0,0.0,False,False,normal,0.0,9.896427924617813,rest
15291,1.529099999999848,0.0,0.0,False,False,normal,0.0,9.896606604239304,rest
15292,1.529199999999848,0.0,0.0,False,False,normal,0.0,9.896782015184924,rest
15293,1.529299999999848,0.0,0.0,False,False,normal,0.0,9.89695446555073,rest
15294,1.529399999999848,0.0,0.0,False,False,normal,0.0,9.897122457779385,rest
15295,1.529499999999848,0.0,0.0,False,False,normal,0.0,9.897285504540635,rest
15296,1.529599999999848,0.0,0.0,False,False,normal,0.0,9.897443672953468,rest
15297,1.529699999999848,0.0,0.0,False,False,normal,0.0,9.897597248614774,rest
15298,1.529799999999848,0.0,0.0,False,False,normal,0.0,9.897746521076272,rest
15299,1.529899999999848,0.0,0.0,False,False,normal,0.0,9.897891647120694,rest
15300,1.529999999999848,0.0,0.0,False,False,normal,0.0,9.898031235918967,rest
15301,1.530099999999848,0.0,0.0,False,False,normal,0.0,9.898164844064421,rest
15302,1.530199999999848,0.0,0.0,False,False,normal,0.0,9.898292524152728,rest
15303,1.530299999999848,0.0,0.0,False,False,normal,0.0,9.89841451644827,rest
15304,1.5303999999998479,0.0,0.0,False,False,normal,0.0,9.898531058377678,rest
15305,1.5304999999998479,0.0,0.0,False,False,normal,0.0,9.898642264952208,rest
15306,1.5305999999998479,0.0,0.0,False,False,normal,0.0,9.898746895044265,rest
15307,1.5306999999998478,0.0,0.0,False,False,normal,0.0,9.898844615181883,rest
15308,1.5307999999998478,0.0,0.0,False,False,normal,0.0,9.898935545562587,rest
15309,1.5308999999998478,0.0,0.0,False,False,normal,0.0,9.89901996809864,rest
15310,1.5309999999998478,0.0,0.0,False,False,normal,0.0,9.899098149920357,rest
15311,1.5310999999998478,0.0,0.0,False,False,normal,0.0,9.899170233147181,rest
15312,1.5311999999998478,0.0,0.0,False,False,normal,0.0,9.89923513530523,rest
15313,1.5312999999998478,0.0,0.0,False,False,normal,0.0,9.899292634167953,rest
15314,1.5313999999998478,0.0,0.0,False,False,normal,0.0,9.899342913200226,rest
15315,1.5314999999998478,0.0,0.0,False,False,normal,0.0,9.899386284732103,rest
15316,1.5315999999998477,0.0,0.0,False,False,normal,0.0,9.899423027299664,rest
15317,1.5316999999998477,0.0,0.0,False,False,normal,0.0,9.899453285915465,rest
15318,1.5317999999998477,0.0,0.0,False,False,normal,0.0,9.899477015858244,rest
15319,1.5318999999998477,0.0,0.0,False,False,normal,0.0,9.899493246489596,rest
15320,1.5319999999998477,0.0,0.0,False,False,normal,0.0,9.8995017451719,rest
15321,1.5320999999998477,0.0,0.0,False,False,normal,0.0,9.899502587490804,rest
15322,1.5321999999998477,0.0,0.0,False,False,normal,0.0,9.899496392228365,rest
15323,1.5322999999998477,0.0,0.0,False,False,normal,0.0,9.899483934693102,rest
15324,1.5323999999998477,0.0,0.0,False,False,normal,0.0,9.899465384858633,rest
15325,1.5324999999998477,0.0,0.0,False,False,normal,0.0,9.899439837267723,rest
15326,1.5325999999998476,0.0,0.0,False,False,normal,0.0,9.899407224006598,rest
15327,1.5326999999998476,0.0,0.0,False,False,normal,0.0,9.899367843284008,rest
15328,1.5327999999998476,0.0,0.0,False,False,normal,0.0,9.899322048035028,rest
15329,1.5328999999998476,0.0,0.0,False,False,normal,0.0,9.899270044413667,rest
15330,1.5329999999998476,0.0,0.0,False,False,normal,0.0,9.899211809881393,rest
15331,1.5330999999998476,0.0,0.0,False,False,normal,0.0,9.899147105562362,rest
15332,1.5331999999998476,0.0,0.0,False,False,normal,0.0,9.899075002214325,rest
15333,1.5332999999998476,0.0,0.0,False,False,normal,0.0,9.8989952752415,rest
15334,1.5333999999998476,0.0,0.0,False,False,normal,0.0,9.89890799651812,rest
15335,1.5334999999998475,0.0,0.0,False,False,normal,0.0,9.898813323068016,rest
15336,1.5335999999998475,0.0,0.0,False,False,normal,0.0,9.898711385444152,rest
15337,1.5336999999998475,0.0,0.0,False,False,normal,0.0,9.898602221396901,rest
15338,1.5337999999998475,0.0,0.0,False,False,normal,0.0,9.898485738089565,rest
15339,1.5338999999998475,0.0,0.0,False,False,normal,0.0,9.898361320356388,rest
15340,1.5339999999998475,0.0,0.0,False,False,normal,0.0,9.89822898147089,rest
15341,1.5340999999998475,0.0,0.0,False,False,normal,0.0,9.89808895919307,rest
15342,1.5341999999998475,0.0,0.0,False,False,normal,0.0,9.897941529850293,rest
15343,1.5342999999998475,0.0,0.0,False,False,normal,0.0,9.897786916216713,rest
15344,1.5343999999998474,0.0,0.0,False,False,normal,0.0,9.897625235289931,rest
15345,1.5344999999998474,0.0,0.0,False,False,normal,0.0,9.897456469373244,rest
15346,1.5345999999998474,0.0,0.0,False,False,normal,0.0,9.89728012572191,rest
15347,1.5346999999998474,0.0,0.0,False,False,normal,0.0,9.897096305297527,rest
15348,1.5347999999998474,0.0,0.0,False,False,normal,0.0,9.896905307758226,rest
15349,1.5348999999998474,0.0,0.0,False,False,normal,0.0,9.896708020641546,rest
15350,1.5349999999998474,0.0,0.0,False,False,normal,0.0,9.8965053948208,rest
15351,1.5350999999998474,0.0,0.0,False,False,normal,0.0,9.896298039653185,rest
15352,1.5351999999998474,0.0,0.0,False,False,normal,0.0,9.89608604761382,rest
15353,1.5352999999998473,0.0,0.0,False,False,normal,0.0,9.895868700215276,rest
15354,1.5353999999998473,0.0,0.0,False,False,normal,0.0,9.89564574412948,rest
15355,1.5354999999998473,0.0,0.0,False,False,normal,0.0,9.895417076369139,rest
15356,1.5355999999998473,0.0,0.0,False,False,normal,0.0,9.89518303918675,rest
15357,1.5356999999998473,0.0,0.0,False,False,normal,0.0,9.894943917333197,rest
15358,1.5357999999998473,0.0,0.0,False,False,normal,0.0,9.894699695403768,rest
15359,1.5358999999998473,0.0,0.0,False,False,normal,0.0,9.89445001971216,rest
15360,1.5359999999998473,0.0,0.0,False,False,normal,0.0,9.89419442379623,rest
15361,1.5360999999998473,0.0,0.0,False,False,normal,0.0,9.893932264506656,rest
15362,1.5361999999998472,0.0,0.0,False,False,normal,0.0,9.893663423429633,rest
15363,1.5362999999998472,0.0,0.0,False,False,normal,0.0,9.893387942211692,rest
15364,1.5363999999998472,0.0,0.0,False,False,normal,0.0,9.893105880010614,rest
15365,1.5364999999998472,0.0,0.0,False,False,normal,0.0,9.892817255068245,rest
15366,1.5365999999998472,0.0,0.0,False,False,normal,0.0,9.892522017029195,rest
15367,1.5366999999998472,0.0,0.0,False,False,normal,0.0,9.892220034081529,rest
15368,1.5367999999998472,0.0,0.0,False,False,normal,0.0,9.891911203244874,rest
15369,1.5368999999998472,0.0,0.0,False,False,normal,0.0,9.891595221073885,rest
15370,1.5369999999998472,0.0,0.0,False,False,normal,0.0,9.89127224549474,rest
15371,1.5370999999998471,0.0,0.0,False,False,normal,0.0,9.89094255271822,rest
15372,1.5371999999998471,0.0,0.0,False,False,normal,0.0,9.89060640642039,rest
15373,1.5372999999998471,0.0,0.0,False,False,normal,0.0,9.89026400562502,rest
15374,1.5373999999998471,0.0,0.0,False,False,normal,0.0,9.889915460182827,rest
15375,1.537499999999847,0.0,0.0,False,False,normal,0.0,9.889560778939833,rest
15376,1.537599999999847,0.0,0.0,False,False,normal,0.0,9.889199920036942,rest
15377,1.537699999999847,0.0,0.0,False,False,normal,0.0,9.888832599163575,rest
15378,1.537799999999847,0.0,0.0,False,False,normal,0.0,9.888458960218816,rest
15379,1.537899999999847,0.0,0.0,False,False,normal,0.0,9.888079299695967,rest
15380,1.537999999999847,0.0,0.0,False,False,normal,0.0,9.887693909639914,rest
15381,1.538099999999847,0.0,0.0,False,False,normal,0.0,9.887303018850858,rest
15382,1.538199999999847,0.0,0.0,False,False,normal,0.0,9.886906764707984,rest
15383,1.538299999999847,0.0,0.0,False,False,normal,0.0,9.886505179251856,rest
15384,1.538399999999847,0.0,0.0,False,False,normal,0.0,9.88609818453994,rest
15385,1.538499999999847,0.0,0.0,False,False,normal,0.0,9.88568571295035,rest
15386,1.538599999999847,0.0,0.0,False,False,normal,0.0,9.885267466049614,rest
15387,1.538699999999847,0.0,0.0,False,False,normal,0.0,9.884843467770757,rest
15388,1.538799999999847,0.0,0.0,False,False,normal,0.0,9.884413900117012,rest
15389,1.538899999999847,0.0,0.0,False,False,normal,0.0,9.883978961116382,rest
15390,1.538999999999847,0.0,0.0,False,False,normal,0.0,9.883538799810303,rest
15391,1.539099999999847,0.0,0.0,False,False,normal,0.0,9.883093495302703,rest
15392,1.539199999999847,0.0,0.0,False,False,normal,0.0,9.8826430490183,rest
15393,1.539299999999847,0.0,0.0,False,False,normal,0.0,9.882187383254697,rest
15394,1.539399999999847,0.0,0.0,False,False,normal,0.0,9.881726420970638,rest
15395,1.5394999999998469,0.0,0.0,False,False,normal,0.0,9.88125984348943,rest
15396,1.5395999999998469,0.0,0.0,False,False,normal,0.0,9.880787544263642,rest
15397,1.5396999999998469,0.0,0.0,False,False,normal,0.0,9.880309524222014,rest
15398,1.5397999999998468,0.0,0.0,False,False,normal,0.0,9.879825835165331,rest
15399,1.5398999999998468,0.0,0.0,False,False,normal,0.0,9.87933656996899,rest
15400,1.5399999999998468,0.0,0.0,False,False,normal,0.0,9.87884187747887,rest
15401,1.5400999999998468,0.0,0.0,False,False,normal,0.0,9.878341980259018,rest
15402,1.5401999999998468,0.0,0.0,False,False,normal,0.0,9.877837071565652,rest
15403,1.5402999999998468,0.0,0.0,False,False,normal,0.0,9.877327254530725,rest
15404,1.5403999999998468,0.0,0.0,False,False,normal,0.0,9.876812557767497,rest
15405,1.5404999999998468,0.0,0.0,False,False,normal,0.0,9.876292735474237,rest
15406,1.5405999999998468,0.0,0.0,False,False,normal,0.0,9.875767646123146,rest
15407,1.5406999999998467,0.0,0.0,False,False,normal,0.0,9.875237181727417,rest
15408,1.5407999999998467,0.0,0.0,False,False,normal,0.0,9.874701240345528,rest
15409,1.5408999999998467,0.0,0.0,False,False,normal,0.0,9.874159744557405,rest
15410,1.5409999999998467,0.0,0.0,False,False,normal,0.0,9.873612678770286,rest
15411,1.5410999999998467,0.0,0.0,False,False,normal,0.0,9.873060123276785,rest
15412,1.5411999999998467,0.0,0.0,False,False,normal,0.0,9.872502271711772,rest
15413,1.5412999999998467,0.0,0.0,False,False,normal,0.0,9.8719394270565,rest
15414,1.5413999999998467,0.0,0.0,False,False,normal,0.0,9.87137187614522,rest
15415,1.5414999999998467,0.0,0.0,False,False,normal,0.0,9.870799517563357,rest
15416,1.5415999999998466,0.0,0.0,False,False,normal,0.0,9.870222243656428,rest
15417,1.5416999999998466,0.0,0.0,False,False,normal,0.0,9.869639914650715,rest
15418,1.5417999999998466,0.0,0.0,False,False,normal,0.0,9.869052368404805,rest
15419,1.5418999999998466,0.0,0.0,False,False,normal,0.0,9.868459466349591,rest
15420,1.5419999999998466,0.0,0.0,False,False,normal,0.0,9.867861151886254,rest
15421,1.5420999999998466,0.0,0.0,False,False,normal,0.0,9.867257499114508,rest
15422,1.5421999999998466,0.0,0.0,False,False,normal,0.0,9.866648738685281,rest
15423,1.5422999999998466,0.0,0.0,False,False,normal,0.0,9.86603523193642,rest
15424,1.5423999999998466,0.0,0.0,False,False,normal,0.0,9.86541723978918,rest
15425,1.5424999999998465,0.0,0.0,False,False,normal,0.0,9.86479473345957,rest
15426,1.5425999999998465,0.0,0.0,False,False,normal,0.0,9.864167688813541,rest
15427,1.5426999999998465,0.0,0.0,False,False,normal,0.0,9.863536048771204,rest
15428,1.5427999999998465,0.0,0.0,False,False,normal,0.0,9.862899900532758,rest
15429,1.5428999999998465,0.0,0.0,False,False,normal,0.0,9.862259241044354,rest
15430,1.5429999999998465,0.0,0.0,False,False,normal,0.0,9.861614046586324,rest
15431,1.5430999999998465,0.0,0.0,False,False,normal,0.0,9.860964350460488,rest
15432,1.5431999999998465,0.0,0.0,False,False,normal,0.0,9.860310301977421,rest
15433,1.5432999999998465,0.0,0.0,False,False,normal,0.0,9.859652195217745,rest
15434,1.5433999999998465,0.0,0.0,False,False,normal,0.0,9.858990465724133,rest
15435,1.5434999999998464,0.0,0.0,False,False,normal,0.0,9.858325104381553,rest
15436,1.5435999999998464,0.0,0.0,False,False,normal,0.0,9.857656112798566,rest
15437,1.5436999999998464,0.0,0.0,False,False,normal,0.0,9.85698347586353,rest
15438,1.5437999999998464,0.0,0.0,False,False,normal,0.0,9.856307134184483,rest
15439,1.5438999999998464,0.0,0.0,False,False,normal,0.0,9.855627016113065,rest
15440,1.5439999999998464,0.0,0.0,False,False,normal,0.0,9.85494308666924,rest
15441,1.5440999999998464,0.0,0.0,False,False,normal,0.0,9.854255394555588,rest
15442,1.5441999999998464,0.0,0.0,False,False,normal,0.0,9.853564103753742,rest
15443,1.5442999999998464,0.0,0.0,False,False,normal,0.0,9.852869503832647,rest
15444,1.5443999999998463,0.0,0.0,False,False,normal,0.0,9.852171999241742,rest
15445,1.5444999999998463,0.0,0.0,False,False,normal,0.0,9.851472082011046,rest
15446,1.5445999999998463,0.0,0.0,False,False,normal,0.0,9.850770011728393,rest
15447,1.5446999999998463,0.0,0.0,False,False,normal,0.0,9.850065914173246,rest
15448,1.5447999999998463,0.0,0.0,False,False,normal,0.0,9.849359796790688,rest
15449,1.5448999999998463,0.0,0.0,False,False,normal,0.0,9.84865169100617,rest
15450,1.5449999999998463,0.0,0.0,False,False,normal,0.0,9.847941523342866,rest
15451,1.5450999999998463,0.0,0.0,False,False,normal,0.0,9.847229198177928,rest
15452,1.5451999999998463,0.0,0.0,False,False,normal,0.0,9.846514678905965,rest
15453,1.5452999999998462,0.0,0.0,False,False,normal,0.0,9.845797919166285,rest
15454,1.5453999999998462,0.0,0.0,False,False,normal,0.0,9.84507906302477,rest
15455,1.5454999999998462,0.0,0.0,False,False,normal,0.0,9.84435843042839,rest
15456,1.5455999999998462,0.0,0.0,False,False,normal,0.0,9.843636471826269,rest
15457,1.5456999999998462,0.0,0.0,False,False,normal,0.0,9.842913412933083,rest
15458,1.5457999999998462,0.0,0.0,False,False,normal,0.0,9.842189377182544,rest
15459,1.5458999999998462,0.0,0.0,False,False,normal,0.0,9.841464392048769,rest
15460,1.5459999999998462,0.0,0.0,False,False,normal,0.0,9.84073839245745,rest
15461,1.5460999999998462,0.0,0.0,False,False,normal,0.0,9.840011263721195,rest
15462,1.5461999999998461,0.0,0.0,False,False,normal,0.0,9.839282903226877,rest
15463,1.5462999999998461,0.0,0.0,False,False,normal,0.0,9.838553278736144,rest
15464,1.5463999999998461,0.0,0.0,False,False,normal,0.0,9.837822469091265,rest
15465,1.546499999999846,0.0,0.0,False,False,normal,0.0,9.837090681189672,rest
15466,1.546599999999846,0.0,0.0,False,False,normal,0.0,9.836358243538953,rest
15467,1.546699999999846,0.0,0.0,False,False,normal,0.0,9.835625581123924,rest
15468,1.546799999999846,0.0,0.0,False,False,normal,0.0,9.834892961778205,rest
15469,1.546899999999846,0.0,0.0,False,False,normal,0.0,9.834160657500387,rest
15470,1.546999999999846,0.0,0.0,False,False,normal,0.0,9.83342878695356,rest
15471,1.547099999999846,0.0,0.0,False,False,normal,0.0,9.832697329053616,rest
15472,1.547199999999846,0.0,0.0,False,False,normal,0.0,9.831965497819798,rest
15473,1.547299999999846,0.0,0.0,False,False,normal,0.0,9.831231935028455,rest
15474,1.547399999999846,0.0,0.0,False,False,normal,0.0,9.830495007778739,rest
15475,1.547499999999846,0.0,0.0,False,False,normal,0.0,9.829752926553857,rest
15476,1.547599999999846,0.0,0.0,False,False,normal,0.0,9.829004131241913,rest
15477,1.547699999999846,0.0,0.0,False,False,normal,0.0,9.828247427281106,rest
15478,1.547799999999846,0.0,0.0,False,False,normal,0.0,9.827483319487754,rest
15479,1.547899999999846,0.0,0.0,False,False,normal,0.0,9.826712953946355,rest
15480,1.547999999999846,0.0,0.0,False,False,normal,0.0,9.82593704508081,rest
15481,1.548099999999846,0.0,0.0,False,False,normal,0.0,9.825155913811152,rest
15482,1.548199999999846,0.0,0.0,False,False,normal,0.0,9.824369611104064,rest
15483,1.548299999999846,0.0,0.0,False,False,normal,0.0,9.823579076112031,rest
15484,1.548399999999846,0.0,0.0,False,False,normal,0.0,9.82278495646418,rest
15485,1.5484999999998459,0.0,0.0,False,False,normal,0.0,9.82198756975819,rest
15486,1.5485999999998459,0.0,0.0,False,False,normal,0.0,9.821187044275902,rest
15487,1.5486999999998459,0.0,0.0,False,False,normal,0.0,9.820383445847368,rest
15488,1.5487999999998459,0.0,0.0,False,False,normal,0.0,9.819577860814306,rest
15489,1.5488999999998458,0.0,0.0,False,False,normal,0.0,9.818771829721184,rest
15490,1.5489999999998458,0.0,0.0,False,False,normal,0.0,9.817966388684516,rest
15491,1.5490999999998458,0.0,0.0,False,False,normal,0.0,9.817161779232212,rest
15492,1.5491999999998458,0.0,0.0,False,False,normal,0.0,9.816357827876613,rest
15493,1.5492999999998458,0.0,0.0,False,False,normal,0.0,9.815554134472865,rest
15494,1.5493999999998458,0.0,0.0,False,False,normal,0.0,9.814751088512338,rest
15495,1.5494999999998458,0.0,0.0,False,False,normal,0.0,9.813949286360796,rest
15496,1.5495999999998458,0.0,0.0,False,False,normal,0.0,9.81314887381724,rest
15497,1.5496999999998458,0.0,0.0,False,False,normal,0.0,9.812349634698622,rest
15498,1.5497999999998457,0.0,0.0,False,False,normal,0.0,9.811550967426722,rest
15499,1.5498999999998457,0.0,0.0,False,False,normal,0.0,9.810752255699787,rest
15500,1.5499999999998457,0.0,0.0,False,False,normal,0.0,9.809952966961358,rest
15501,1.5500999999998457,0.0,0.0,False,False,normal,0.0,9.809153587437939,rest
15502,1.5501999999998457,0.0,0.0,False,False,normal,0.0,9.80835511244883,rest
15503,1.5502999999998457,0.0,0.0,False,False,normal,0.0,9.80755787487803,rest
15504,1.5503999999998457,0.0,0.0,False,False,normal,0.0,9.806761788402607,rest
15505,1.5504999999998457,0.0,0.0,False,False,normal,0.0,9.805966535533575,rest
15506,1.5505999999998457,0.0,0.0,False,False,normal,0.0,9.805171907402526,rest
15507,1.5506999999998456,0.0,0.0,False,False,normal,0.0,9.804378487339637,rest
15508,1.5507999999998456,0.0,0.0,False,False,normal,0.0,9.803586709320687,rest
15509,1.5508999999998456,0.0,0.0,False,False,normal,0.0,9.802796795746168,rest
15510,1.5509999999998456,0.0,0.0,False,False,normal,0.0,9.80200880620019,rest
15511,1.5510999999998456,0.0,0.0,False,False,normal,0.0,9.801222685245543,rest
15512,1.5511999999998456,0.0,0.0,False,False,normal,0.0,9.800438303373781,rest
15513,1.5512999999998456,0.0,0.0,False,False,normal,0.0,9.799656086059473,rest
15514,1.5513999999998456,0.0,0.0,False,False,normal,0.0,9.79887625825672,rest
15515,1.5514999999998456,0.0,0.0,False,False,normal,0.0,9.798098866758952,rest
15516,1.5515999999998455,0.0,0.0,False,False,normal,0.0,9.797323839917004,rest
15517,1.5516999999998455,0.0,0.0,False,False,normal,0.0,9.796551019242886,rest
15518,1.5517999999998455,0.0,0.0,False,False,normal,0.0,9.79578017627556,rest
15519,1.5518999999998455,0.0,0.0,False,False,normal,0.0,9.795011030024801,rest
15520,1.5519999999998455,0.0,0.0,False,False,normal,0.0,9.794243601412617,rest
15521,1.5520999999998455,0.0,0.0,False,False,normal,0.0,9.79347792132362,rest
15522,1.5521999999998455,0.0,0.0,False,False,normal,0.0,9.792714261545578,rest
15523,1.5522999999998455,0.0,0.0,False,False,normal,0.0,9.791953067375218,rest
15524,1.5523999999998455,0.0,0.0,False,False,normal,0.0,9.791194862129949,rest
15525,1.5524999999998454,0.0,0.0,False,False,normal,0.0,9.790440176247227,rest
15526,1.5525999999998454,0.0,0.0,False,False,normal,0.0,9.789689494150068,rest
15527,1.5526999999998454,0.0,0.0,False,False,normal,0.0,9.788943233238658,rest
15528,1.5527999999998454,0.0,0.0,False,False,normal,0.0,9.78820183868502,rest
15529,1.5528999999998454,0.0,0.0,False,False,normal,0.0,9.78746571560654,rest
15530,1.5529999999998454,0.0,0.0,False,False,normal,0.0,9.786734926846833,rest
15531,1.5530999999998454,0.0,0.0,False,False,normal,0.0,9.786009370825548,rest
15532,1.5531999999998454,0.0,0.0,False,False,normal,0.0,9.785288931369484,rest
15533,1.5532999999998454,0.0,0.0,False,False,normal,0.0,9.784573494983132,rest
15534,1.5533999999998453,0.0,0.0,False,False,normal,0.0,9.78386294161247,rest
15535,1.5534999999998453,0.0,0.0,False,False,normal,0.0,9.78315712471575,rest
15536,1.5535999999998453,0.0,0.0,False,False,normal,0.0,9.782455294468566,rest
15537,1.5536999999998453,0.0,0.0,False,False,normal,0.0,9.781756998151588,rest
15538,1.5537999999998453,0.0,0.0,False,False,normal,0.0,9.781062052650363,rest
15539,1.5538999999998453,0.0,0.0,False,False,normal,0.0,9.780370507169089,rest
15540,1.5539999999998453,0.0,0.0,False,False,normal,0.0,9.779682685815605,rest
15541,1.5540999999998453,0.0,0.0,False,False,normal,0.0,9.778998862336433,rest
15542,1.5541999999998453,0.0,0.0,False,False,normal,0.0,9.778319279930972,rest
15543,1.5542999999998452,0.0,0.0,False,False,normal,0.0,9.777643822380126,rest
15544,1.5543999999998452,0.0,0.0,False,False,normal,0.0,9.776972126287891,rest
15545,1.5544999999998452,0.0,0.0,False,False,normal,0.0,9.776303686153208,rest
15546,1.5545999999998452,0.0,0.0,False,False,normal,0.0,9.775637950114964,rest
15547,1.5546999999998452,0.0,0.0,False,False,normal,0.0,9.774974419444762,rest
15548,1.5547999999998452,0.0,0.0,False,False,normal,0.0,9.774313023164021,rest
15549,1.5548999999998452,0.0,0.0,False,False,normal,0.0,9.773653630309374,rest
15550,1.5549999999998452,0.0,0.0,False,False,normal,0.0,9.772996176723897,rest
15551,1.5550999999998452,0.0,0.0,False,False,normal,0.0,9.772340699724332,rest
15552,1.5551999999998452,0.0,0.0,False,False,normal,0.0,9.771687331196762,rest
